"","tconst","titleType","primaryTitle","originalTitle","isAdult","startYear","endYear","runtimeMinutes","genres","averageRating","numVotes","directors","writers","DirAvgScore","DirAvgVotes","WriteAvgScore","WriteAvgVotes","isDrama","isSport","isRomance","isComedy","isAdventure","isHistory","isAction","isBiography","isCrime","isMystery","isWar","isSci-Fi","isFantasy","isThriller","isHorror","isAnimation","isMusic","isFamily","isMusical","isDocumentary","isNews","isWestern"
"1883","tt0099348","movie","dances-with-wolves","dances-with-wolves",0,1990,"\N",181,"Adventure,Drama,Western",8,255011,"nm0000126","nm0086658",6.825,161533.75,8,255011,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"1884","tt0099365","movie","darkman","darkman",0,1990,"\N",96,"Action,Sci-Fi,Thriller",6.4,62276,"nm0000600","nm0000600,nm0679326,nm0706898,nm0325653,nm0325662",7.175,302958.25,6.4,62276,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1885","tt0099371","movie","days-of-thunder","days-of-thunder",0,1990,"\N",107,"Action,Drama,Sport",6.1,85000,"nm0001716","nm0001801,nm0000129",6.625,132087.25,7,331879,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1886","tt0099385","movie","death-warrant","death-warrant",0,1990,"\N",89,"Action,Crime,Mystery",5.7,18537,"nm0764776","nm0275286",5.5,13589,8.26666666666667,1357456.66666667,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1887","tt0099399","movie","delta-force-2:-the-colombian-connection","delta-force-2:-the-colombian-connection",0,1990,"\N",111,"Action,Adventure,Crime",4.9,7350,"nm0635760","nm0116145,nm0324875,nm0721825",5.9,51644.5,5.46666666666667,18628.3333333333,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1888","tt0099409","movie","desperate-hours","desperate-hours",0,1990,"\N",105,"Action,Crime,Drama",5.4,7489,"nm0001047","nm0371092,nm0465199,nm0742797",7.125,97121.25,6.1,117578.666666667,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1889","tt0099422","movie","dick-tracy","dick-tracy",0,1990,"\N",105,"Action,Comedy,Crime",6.1,60564,"nm0000886","nm0332333,nm0143596,nm0258390",7.2,44661.5,5.625,127622.75,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1890","tt0099423","movie","die-hard-2","die-hard-2",0,1990,"\N",124,"Action,Thriller",7.1,354213,"nm0001317","nm0211823,nm0724514,nm0905709,nm0861636",5.25,62354.75,7.5,495371.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1891","tt0099426","movie","bullet-in-the-head","dip-huet-gai-tau",0,1990,"\N",136,"Action,Crime,Drama",7.6,10541,"nm0000247","nm0150929,nm0504980,nm0000247",7.475,120727.5,7.475,120727.5,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1892","tt0099472","movie","ducktales-the-movie:-treasure-of-the-lost-lamp","ducktales-the-movie:-treasure-of-the-lost-lamp",0,1990,"\N",74,"Adventure,Animation,Comedy",6.9,26316,"nm0368906","nm0122334,nm0055119,nm5927607,nm5927608",6.9,26316,NA,NA,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1893","tt0099487","movie","edward-scissorhands","edward-scissorhands",0,1990,"\N",105,"Drama,Fantasy,Romance",7.9,471567,"nm0000318","nm0000318,nm0003031",7.35,299058,7.525,301404.25,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1894","tt0099512","movie","ernest-goes-to-jail","ernest-goes-to-jail",0,1990,"\N",81,"Comedy,Crime,Family",5.4,9388,"nm0156047","nm0169277",5.5,11427,3.55,13624,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"1895","tt0099528","movie","the-exorcist-iii","the-exorcist-iii",0,1990,"\N",110,"Drama,Horror,Mystery",6.5,30725,"nm0087861","nm0087861",6.625,114806.5,6.625,114806.5,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1896","tt0099558","movie","operation-condor","fei-ying-gai-wak",0,1991,"\N",106,"Action,Adventure,Comedy",7.3,20120,"nm0000329","nm0000329,nm0849282",7.025,135817,7.05,36998,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1897","tt0099582","movie","flatliners","flatliners",0,1990,"\N",115,"Drama,Horror,Sci-Fi",6.6,84943,"nm0001708","nm0276823",6.275,169811,6.06666666666667,73210.3333333333,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1898","tt0099611","movie","frankenhooker","frankenhooker",0,1990,"\N",85,"Comedy,Horror,Sci-Fi",6.2,10242,"nm0376963","nm0552979,nm0376963",6.33333333333333,13149.6666666667,6.33333333333333,13149.6666666667,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1899","tt0099615","movie","the-freshman","the-freshman",0,1990,"\N",102,"Comedy,Crime",6.5,19829,"nm0000921","nm0000921",6.375,67294,6.375,67294,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1900","tt0099653","movie","ghost","ghost",0,1990,"\N",127,"Drama,Fantasy,Romance",7.1,210172,"nm0958387","nm0748022",7.33333333333333,168214.666666667,6.975,159267,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1901","tt0099654","movie","ghost-dad","ghost-dad",0,1990,"\N",83,"Comedy,Family,Fantasy",4.4,7915,"nm0001627","nm0534681,nm0934093,nm0004675",7.76666666666667,42759,7,95584.3333333333,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"1902","tt0099674","movie","the-godfather:-part-iii","the-godfather:-part-iii",0,1990,"\N",162,"Crime,Drama",7.6,382079,"nm0000338","nm0701374,nm0000338",8.6,926739.5,8.6,926739.5,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
